"time","time_orig","p_id","lon","lat","altitude","z","ta_int","UTM_x","UTM_y"
"2019-06-27 04:00:00",2019-06-27T03:53:18Z,6490,7.463591,46.910102,696,704,22.7,382998.761105793,5196319.89082495
"2019-06-27 04:00:00",2019-06-27T03:54:09Z,6492,7.559527,46.954098,617,625,21.2,390394.226799407,5201070.21634002
"2019-06-27 04:00:00",2019-06-27T03:53:46Z,6493,7.522732,46.959766,572,575,20.7,387606.402650164,5201752.16954414
"2019-06-27 04:00:00",NAN,6503,7.434245,46.945134,535,536,NAN,380841.759079489,5200256.91574332
"2019-06-27 04:00:00",2019-06-27T04:00:51Z,6510,7.427424,46.92192,637,637,22.7,380270.933306775,5197687.71298287
"2019-06-27 04:00:00",2019-06-27T03:57:17Z,6519,7.4375374884612,46.970339202275,498,497,NAN,381148.15865691,5203052.78858758
"2019-06-27 04:00:00",NAN,6522,7.441797,46.973616,511,512,NAN,381479.40242881,5203410.46472901
"2019-06-27 04:00:00",2019-06-27T03:56:52Z,6528,7.4087,46.9234,597,596,21.7,378848.73093549,5197880.92982869
"2019-06-27 04:00:00",2019-06-27T04:00:50Z,6530,7.46855,46.951285,589,586,22.3,383465.775050334,5200888.85961864
"2019-06-27 04:00:00",NAN,6531,7.546402,46.957345,594,626,NAN,389402.249542364,5201449.46938722
"2019-06-27 04:00:00",2019-06-27T03:54:05Z,6535,7.2648061,46.9538638,590,584,23.5,367968.719943378,5201498.4769355
"2019-06-27 04:00:00",2019-06-27T04:01:13Z,6537,7.5127204071425,46.928963331759,571,573,21.4,386779.774288941,5198343.69626784
"2019-06-27 04:00:00",NAN,6538,7.243217,46.911013,489,489,NAN,366219.34116457,5196773.42148379
"2019-06-27 04:00:00",2019-06-27T03:56:24Z,6539,7.540838,46.999999,602,605,NAN,389067.186771518,5206197.19788255
"2019-06-27 04:00:00",NAN,6540,7.468162990661,46.951904166519,587,586,NAN,383437.671001833,5200958.23854408
"2019-06-27 04:00:00",2019-06-27T03:57:52Z,6542,7.446067,47.00299,579,580,24.2,381868.931836098,5206668.15260558
"2019-06-27 04:00:00",2019-06-27T03:51:09Z,6544,7.397366,46.946055,-999,559,20.2,378037.306772381,5200415.97584195
"2019-06-27 04:00:00",NAN,6547,7.412175,47.003,619,616,NAN,379292.505727687,5206720.94110485
"2019-06-27 04:00:00",2019-06-27T04:01:10Z,6548,7.314924,46.89507,552,546,19.7,371641.733905856,5194882.00252183
"2019-06-27 04:00:00",2019-06-27T03:34:14Z,6549,7.25178,46.941239,-999,568,NAN,366946.292858771,5200117.61049436
"2019-06-27 04:00:00",2019-06-27T03:51:40Z,6550,7.497278,46.95539,-999,574,NAN,385660.516166807,5201302.71123337
"2019-06-27 04:00:00",2019-06-27T03:51:41Z,6551,7.3803952000001,46.966268,498,504,20.6,376792.242343287,5202688.63903397
"2019-06-27 04:00:00",NAN,6554,7.640795,46.907667,-999,767,NAN,396488.407035573,5195800.2360815
"2019-06-27 04:00:00",NAN,6556,7.528059,46.95705,555,550,NAN,388006.017790133,5201442.73400203
"2019-06-27 04:00:00",NAN,6557,7.3245224,46.9642756,482,478,NAN,372537.19252304,5202556.59875385
"2019-06-27 04:00:00",2019-06-27T03:55:00Z,6561,7.497699,46.985616,652,653,22.2,385756.941827661,5204660.90768285
"2019-06-27 04:00:00",NAN,6562,7.5489265,46.9602165,653,650,NAN,389600.232244907,5201765.00054566
"2019-06-27 04:00:00",2019-06-27T03:54:19Z,6564,7.492065,46.924752,544,533,21.7,385198.391468693,5197905.75311794
"2019-06-27 04:00:00",2019-06-27T04:00:37Z,6565,7.5008833333175,46.95540962449,582,585,NAN,385934.877173724,5201299.63902071
"2019-06-27 04:00:00",2019-06-27T03:52:59Z,6571,7.486716,46.929571,553,549,22.7,384801.503429049,5198449.09629805
"2019-06-27 04:00:00",2019-06-27T03:53:06Z,6572,7.441115,46.935005,519,521,21,381342.195707861,5199120.93676298
"2019-06-27 04:00:00",2019-06-27T03:31:30Z,6577,7.448563,46.955479,-999,553,24.9,381954.132648128,5201384.81618058
"2019-06-27 04:00:00",2019-06-27T03:57:55Z,6578,7.452552,46.948045,539,544,23.5,382241.334669815,5200552.72992487
"2019-06-27 04:00:00",NAN,6580,7.441263,46.926534,-999,645,NAN,381334.748376584,5198179.395742
"2019-06-27 04:00:00",2019-06-27T03:56:40Z,6583,7.426519,46.953411,-999,563,22,380272.261738574,5201188.44987106
"2019-06-27 04:00:00",2019-06-27T03:53:18Z,6600,7.462937,46.907179,624,623,23.7,382942.593438102,5195996.05699907
"2019-06-27 04:00:00",2019-06-27T03:52:12Z,6601,7.417826,46.9354,555,559,22.5,379570.419968216,5199200.33806236
"2019-06-27 04:00:00",2019-06-27T03:56:45Z,6605,7.487013,46.974669,-999,551,22.1,384920.842643182,5203460.07835973
"2019-06-27 04:00:00",2019-06-27T03:57:35Z,6607,7.499983,46.888965,-999,521,22.7,385725.148589631,5193917.46669815
"2019-06-27 04:00:00",2019-06-27T03:51:50Z,6609,7.561234,46.882177,569,567,20.7,390377.5003961,5193075.79109727
"2019-06-27 04:00:00",2019-06-27T04:01:15Z,6610,7.472493,46.945815,-999,566,25,383753.964587594,5200275.16391315
"2019-06-27 04:00:00",2019-06-27T03:55:16Z,6611,7.389138,46.948227,561,562,NAN,377416.115229003,5200670.16780377
"2019-06-27 04:00:00",2019-06-27T03:55:25Z,6616,7.2372816,47.0255713,-999,448,NAN,366053.734923646,5209513.53372149
"2019-06-27 04:00:00",2019-06-27T04:01:26Z,6619,7.553055,46.928646,593,583,19.6,389849.579729818,5198250.98700438
"2019-06-27 04:00:00",2019-06-27T03:51:18Z,6620,7.4375934,46.9488517,554,555,21.7,381104.811230722,5200664.95207539
"2019-06-27 04:00:00",2019-06-27T03:55:23Z,6621,7.520077,46.889487,-999,516,NAN,387257.029020182,5193946.40470279
"2019-06-27 04:00:00",2019-06-27T04:01:06Z,6622,7.42149,46.974325,-999,506,25.3,379936.417525775,5203520.16672588
"2019-06-27 04:00:00",2019-06-27T03:55:50Z,6623,7.39335,46.884614,-999,712,20,377591.827151976,5193594.79369815
"2019-06-27 04:00:00",2019-06-27T03:53:34Z,6626,7.560265,46.954221,628,622,20.4,390450.631574635,5201082.8528069
"2019-06-27 04:00:00",2019-06-27T03:53:43Z,6627,7.258559,46.940634,618,620,22.5,367460.725665281,5200038.89855045
"2019-06-27 04:00:00",NAN,6629,7.439089,46.928765,-999,566,NAN,381174.181315103,5198430.60155216
"2019-06-27 04:00:00",2019-06-27T04:00:13Z,6634,7.427911,46.929275,587,583,19.5,380324.395814284,5198504.27312434
"2019-06-27 04:00:00",2019-06-27T03:59:50Z,6635,7.4432106224981,46.944831537528,507,510,23.1,381523.388810557,5200209.71666971
"2019-06-27 04:00:00",2019-06-27T03:55:30Z,6637,7.551844,46.874126,-999,523,24.5,389645.558865233,5192194.30956896
"2019-06-27 04:00:00",2019-06-27T03:53:37Z,6643,7.496584,46.937536,565,566,22,385569.662669509,5199319.73770184
"2019-06-27 04:00:00",2019-06-27T03:58:09Z,6645,7.440234,47.025008,-999,572,24,381474.247301794,5209123.6910321
"2019-06-27 04:00:00",2019-06-27T03:52:34Z,6648,7.331416,46.99088,561,637,NAN,373124.577997651,5205501.76338224
"2019-06-27 04:00:00",2019-06-27T03:55:07Z,6649,7.4954591000001,46.9635184,548,548,22.4,385539.460674712,5202208.61844826
"2019-06-27 04:00:00",2019-06-27T03:56:07Z,6651,7.3383241,47.0083118,749,750,21.5,373690.94220281,5207427.67431784
"2019-06-27 04:00:00",2019-06-27T04:00:59Z,6654,7.439418,46.971709,502,489,NAN,381294.232627026,5203202.15418759
"2019-06-27 04:00:00",2019-06-27T03:53:51Z,6658,7.447904,46.947942,546,549,NAN,381887.407401476,5200548.27703197
"2019-06-27 04:00:00",NAN,6660,7.503306,46.934164,561,565,NAN,386074.137501991,5198935.24358858
"2019-06-27 04:00:00",2019-06-27T03:51:42Z,6664,7.4965724994399,46.974308744698,581,579,22.6,385647.167371738,5203406.05046164
"2019-06-27 04:00:00",NAN,6665,7.4951191960645,46.97406124051,577,580,NAN,385536.100552358,5203380.66890795
"2019-06-27 04:00:00",2019-06-27T03:52:47Z,6666,7.490228,46.951937,-999,563,21.6,385116.711547231,5200929.31216772
"2019-06-27 04:00:00",NAN,6668,7.5793376,46.9259031,637,634,NAN,391844.824972047,5197909.60572405
"2019-06-27 04:00:00",2019-06-27T03:59:58Z,6671,7.448225,47.018059,567,563,22.4,382066.164008745,5208339.42405921
"2019-06-27 04:00:00",2019-06-27T03:55:33Z,6673,7.2992138,46.897709,537,538,NAN,370451.411972436,5195201.0742527
"2019-06-27 04:00:00",2019-06-27T03:55:25Z,6675,7.6402799,46.8763771,-999,709,19.7,396388.926835793,5192323.91200039
"2019-06-27 04:00:00",2019-06-27T03:53:03Z,6676,7.448501,46.939519,529,526,23.1,381914.313661803,5199611.39232356
"2019-06-27 04:00:00",2019-06-27T03:51:53Z,6677,7.446739,47.0010159,634,583,21.4,381915.66631825,5206447.77011901
"2019-06-27 04:00:00",NAN,6681,7.394834,46.965149,497,515,NAN,377888.074818018,5202541.6929537
"2019-06-27 04:00:00",2019-06-27T03:55:57Z,6682,7.416736,46.952502,575,559,NAN,379525.835810981,5201102.42911484
"2019-06-27 04:00:00",2019-06-27T03:58:27Z,6685,7.497393,46.960768,-999,554,21.1,385680.723380177,5201900.16295046
"2019-06-27 04:00:00",2019-06-27T03:52:39Z,6687,7.624939,46.880871,665,657,19.5,395228.709359722,5192843.64898341
"2019-06-27 04:00:00",2019-06-27T03:54:26Z,6688,7.42993,46.974836,520,522,21.4,380579.502152225,5203564.05277239
"2019-06-27 04:00:00",NAN,6691,7.443932,46.948725,546,553,NAN,381586.875235707,5200641.27840382
"2019-06-27 04:00:00",2019-06-27T03:59:35Z,6692,7.438403,46.978345,-999,522,21.9,381231.724447702,5203941.1051474
"2019-06-27 04:00:00",2019-06-27T03:51:35Z,6693,7.455871,46.951099,546,516,22.9,382500.587041111,5200887.11817277
"2019-06-27 04:00:00",2019-06-27T03:53:04Z,6698,7.431748,46.937018,-999,549,22.3,380633.692871037,5199358.84432376
"2019-06-27 04:00:00",2019-06-27T03:58:58Z,6701,7.413473,47.001824,-999,602,NAN,379388.531559493,5206588.26018673
"2019-06-27 04:00:00",2019-06-27T04:00:03Z,6706,7.418671,46.904007,674,678,21.7,379564.397331101,5195710.58671419
"2019-06-27 04:00:00",2019-06-27T03:51:55Z,6709,7.461252,46.944414,542,561,20.6,382895.462051515,5200136.21113544
"2019-06-27 04:00:00",2019-06-27T03:55:18Z,6711,7.526504,46.960096,583,595,22,387894.06936342,5201783.43800064
"2019-06-27 04:00:00",2019-06-27T03:56:34Z,6716,7.5275549928397,46.867520521124,794,792,23.1,387780.909547797,5191494.73601495
"2019-06-27 04:00:00",2019-06-27T04:00:01Z,6717,7.353857,46.88355,-999,565,NAN,374580.489148933,5193538.92463126
"2019-06-27 04:00:00",2019-06-27T03:58:26Z,6718,7.446126,47.025553,543,546,21.3,381923.171496084,5209175.35063878
"2019-06-27 04:00:00",2019-06-27T03:57:58Z,6719,7.577328,46.927136,-999,646,21.1,391694.321464736,5198049.3823792
"2019-06-27 04:00:00",2019-06-27T03:56:38Z,6721,7.293978,46.89814,563,566,20.6,370053.651174853,5195257.62681494
"2019-06-27 04:00:00",2019-06-27T03:55:28Z,6722,7.5578651,46.8715965,532,526,21.6,390099.216472561,5191904.77922941
"2019-06-27 04:00:00",2019-06-27T03:52:48Z,6723,7.527225,47.019493,548,549,NAN,388073.013232735,5208382.81980832
"2019-06-27 04:00:00",2019-06-27T03:59:44Z,6725,7.604107,46.990687,793,804,22.5,393858.706780571,5205074.74695346
"2019-06-27 04:00:00",2019-06-27T03:53:51Z,6727,7.48966,46.980104,606,604,22.3,385133.81463917,5204060.1494948
"2019-06-27 04:00:00",2019-06-27T03:54:34Z,6729,7.45851,47.000448,556,561,20.2,382809.282010242,5206366.98359751
"2019-06-27 04:00:00",2019-06-27T03:56:28Z,6731,7.436584,46.951104,-999,566,21.3,381032.991578748,5200916.76507132
"2019-06-27 04:00:00",2019-06-27T03:56:27Z,6734,7.383303,46.961009,489,489,NAN,377001.386812875,5202099.67721956
"2019-06-27 04:00:00",2019-06-27T03:51:47Z,6738,7.399575,46.990019,582,584,19.3,378305.188301993,5205297.94546409
"2019-06-27 04:00:00",2019-06-27T03:59:37Z,6739,7.455695,47.025125,551,551,NAN,382649.35672373,5209113.4023378
"2019-06-27 04:00:00",2019-06-27T03:54:04Z,6740,7.362122,47.005621,6400,646,22.1,375493.60529604,5207090.55446948
"2019-06-27 04:00:00",2019-06-27T04:01:02Z,6741,7.413689,46.972924,-999,577,23.1,379339.921447995,5203376.46627944
"2019-06-27 04:00:00",NAN,6742,7.423263,46.974198,-999,509,NAN,380070.987985882,5203503.33889931
"2019-06-27 04:00:00",2019-06-27T04:01:12Z,6744,7.524261,46.891795,-999,514,23.4,387580.592070961,5194196.87079569
"2019-06-27 04:00:00",2019-06-27T03:55:05Z,6746,7.410023,46.9204959,581,585,20.8,378942.911027535,5197556.17729184
"2019-06-27 04:00:00",2019-06-27T03:55:06Z,6747,7.5618285421587,46.929040028105,584,581,20.5,390518.269875738,5198282.48595434
"2019-06-27 04:00:00",NAN,6749,7.439372,46.937613,522,527,NAN,381215.29437936,5199413.38323967
"2019-06-27 04:00:00",2019-06-27T03:57:39Z,6750,7.430553,46.939951,-999,541,21.4,380549.26224091,5199686.58636521
"2019-06-27 04:00:00",2019-06-27T03:55:02Z,6752,7.4879008,46.9809056,614,615,24.4,385001.743102371,5204151.80657605
"2019-06-27 04:00:00",2019-06-27T03:57:38Z,6753,7.499413,46.979949,581,614,23.5,385875.220044389,5204028.67310816
"2019-06-27 04:00:00",2019-06-27T03:54:49Z,6754,7.383155,46.986542,622,620,20.3,377048.674715686,5204937.20977279
"2019-06-27 04:00:00",2019-06-27T03:59:26Z,6755,7.540972,46.894056,528,529,23.2,388858.263107801,5194424.31047849
"2019-06-27 04:00:00",2019-06-27T03:55:42Z,6759,7.439099,46.937399,519,527,23.4,381194.042325694,5199390.01668442
"2019-06-27 04:00:00",2019-06-27T04:00:05Z,6763,7.5529138371419,46.868541464253,526,522,NAN,389715.641949768,5191572.24338809
"2019-06-27 04:00:00",2019-06-27T04:00:46Z,6765,7.237181,46.894461,538,541,21.8,365718.369544414,5194944.4590089
"2019-06-27 04:00:00",NAN,6768,7.450516,46.954142,-999,563,NAN,382099.793184744,5201233.30556409
"2019-06-27 04:00:00",2019-06-27T03:57:58Z,6770,7.4940359576722,46.977303883149,600,596,NAN,385460.634320509,5203742.58500635
"2019-06-27 04:00:00",2019-06-27T03:58:13Z,6772,7.5098708784348,46.890750282623,519,519,19.7,386482.187098294,5194101.49789126
"2019-06-27 04:00:00",2019-06-27T03:57:58Z,6774,7.417487,46.906343,-999,671,22.6,379479.460969514,5195971.98558392
"2019-06-27 04:00:00",2019-06-27T03:58:29Z,6778,7.500511,46.984566,-999,647,23.6,385968.544876333,5204540.13130702
"2019-06-27 04:00:00",2019-06-27T03:56:32Z,6779,7.4211247000001,46.9434536,550,542,20.2,379839.524278291,5200090.21191245
"2019-06-27 04:00:00",2019-06-27T03:54:39Z,6781,7.277948,47.001923,-999,637,23.8,369086.052621184,5206816.88325797
"2019-06-27 04:00:00",2019-06-27T04:01:18Z,6786,7.532772,46.958965,599,600,22.2,388368.589044655,5201648.81139972
"2019-06-27 04:00:00",NAN,6788,7.622308,46.989476,-999,805,NAN,395240.294501222,5204915.67628768
"2019-06-27 04:00:00",2019-06-27T03:58:52Z,6790,7.325637,46.894641,-999,577,21.6,372456.748916447,5194816.85997687
"2019-06-27 04:00:00",2019-06-27T03:54:24Z,6792,7.389693,46.945079,560,561,21,377451.163049947,5200319.48670759
"2019-06-27 04:00:00",2019-06-27T03:58:11Z,6793,7.33827,46.938842,579,578,19.4,373523.110793017,5199708.08992329
"2019-06-27 04:00:00",2019-06-27T03:58:20Z,6794,7.495906,46.923941,455,535,22.1,385489.080288111,5197810.01715646
"2019-06-27 04:00:00",2019-06-27T03:58:26Z,6797,7.497067,46.955592,550,574,23.8,385644.892205476,5201325.46588505
"2019-06-27 04:00:00",NAN,6800,7.491077,47.019987,524,523,NAN,385326.962605457,5208490.02099027
"2019-06-27 04:00:00",2019-06-27T03:53:59Z,6801,7.492222,47.019839,524,522,21.9,385413.66063255,5208471.89836154
"2019-06-27 04:00:00",NAN,6802,7.492131,46.983567,614,612,NAN,385329.145400622,5204441.35019714
"2019-06-27 04:00:00",2019-06-27T03:51:33Z,6803,7.440507,46.998225,575,575,20.4,381435.720792607,5206147.05001621
"2019-06-27 04:00:00",2019-06-27T03:54:48Z,6807,7.407225,46.873753,-999,783,NAN,378624.428944939,5192366.35520312
"2019-06-27 04:00:00",2019-06-27T03:59:57Z,6808,7.419838,46.92396,592,590,19.8,379697.945769135,5197926.01155073
"2019-06-27 04:00:00",2019-06-27T04:19:11Z,6809,7.457709,46.961876,561,561,25,382664.011236566,5202081.93542844
"2019-06-27 04:00:00",2019-06-27T04:00:24Z,6812,7.441151,46.998833,580,576,20,381486.02631441,5206213.63848565
"2019-06-27 04:00:00",NAN,6813,7.403349,46.994925,604,591,NAN,378603.267022132,5205837.26028122
"2019-06-27 04:00:00",2019-06-27T03:58:21Z,6819,7.47345,46.927853,-999,540,NAN,383787.930525463,5198277.76243815
"2019-06-27 04:00:00",2019-06-27T04:00:02Z,6821,7.476384,46.978063,555,557,22,384119.738013696,5203852.89577142
"2019-06-27 04:00:00",2019-06-27T03:58:41Z,6823,7.458784,46.985129,547,547,20.6,382796.618955808,5204664.27293519
"2019-06-27 04:00:00",2019-06-27T03:38:56Z,6824,7.545666,46.877001,-999,523,NAN,389180.700544693,5192522.48921222
"2019-06-27 04:00:00",2019-06-27T03:53:27Z,6827,7.4278609,46.9292341,581,583,NAN,380320.490881347,5198499.80468904
"2019-06-27 04:00:00",2019-06-27T03:57:40Z,6830,7.441103,46.935,519,521,22.1,381341.271270676,5199120.39931144
"2019-06-27 04:00:00",2019-06-27T04:00:36Z,6831,7.3914873165676,46.945963055649,556,556,21,377589.728898708,5200414.92165855
"2019-06-27 04:00:00",2019-06-27T03:52:20Z,6832,7.641989,46.901677,743,739,20.2,396567.813749659,5195133.03759854
"2019-06-27 04:00:00",2019-06-27T04:00:52Z,6833,7.4937277060625,46.95330943829,571,571,21.9,385385.94174751,5201076.69823996
"2019-06-27 04:00:00",2019-06-27T03:51:46Z,6834,7.424508,46.980519,575,589,22.3,380179.807069076,5204203.84314364
"2019-06-27 04:00:00",2019-06-27T03:58:14Z,6838,7.424581,46.95384,557,556,22.2,380125.758041487,5201239.0835508
"2019-06-27 04:00:00",2019-06-27T03:51:45Z,6840,7.437608,46.9541,557,563,23.3,381117.546915438,5201248.13502523
"2019-06-27 04:00:00",2019-06-27T03:51:12Z,6841,7.565232,46.931824,617,612,21.3,390783.017197798,5198587.10238328
"2019-06-27 04:00:00",NAN,6842,7.454834,46.99823,530,563,NAN,382524.958894669,5206126.01818133
"2019-06-27 04:00:00",2019-06-27T03:54:44Z,6844,7.562865,46.915418,644,608,19.4,390569.431019963,5196767.32481949
"2019-06-27 04:00:00",2019-06-27T04:01:12Z,6852,7.538521,46.899067,555,536,NAN,388681.932850749,5194984.61766425
"2019-06-27 04:00:00",2019-06-27T03:51:12Z,6853,7.435441,46.939872,528,529,24.5,380921.10697248,5199670.37194227
"2019-06-27 04:00:00",2019-06-27T03:57:28Z,6854,7.451518,46.960508,559,562,24.1,382190.010177763,5201939.20676717
"2019-06-27 04:00:00",2019-06-27T03:53:48Z,6857,7.4988874000001,46.968687,543,544,19.6,385811.272076984,5202777.96827615
"2019-06-27 04:00:00",2019-06-27T03:57:44Z,6858,7.447626,46.928757,562,558,23.7,381824.040342832,5198416.81144129
"2019-06-27 04:00:00",2019-06-27T03:57:46Z,6859,7.441307,46.9814192,-999,496,21.4,381459.38258335,5204278.32216856
"2019-06-27 04:00:00",2019-06-27T03:48:06Z,6862,7.410202,46.9100879,668,668,23.9,378933.095736049,5196399.34408259
"2019-06-27 04:00:00",2019-06-27T03:57:30Z,6864,7.6464231268205,47.019978189368,562,564,21.2,397132.564480943,5208273.24695862
"2019-06-27 04:00:00",2019-06-27T03:57:24Z,6865,7.483602,47.012494,552,552,22.8,384742.772134918,5207668.34340506
"2019-06-27 04:00:00",2019-06-27T03:54:15Z,6866,7.4580323,46.9619298,562,558,24.1,382688.724810487,5202087.42986475
"2019-06-27 04:00:00",2019-06-27T03:53:57Z,6867,7.563429,46.955474,655,664,20.1,390693.928683241,5201217.67304055
"2019-06-27 04:00:00",2019-06-27T03:57:14Z,6869,7.358528,46.975936,-999,588,21.4,375151.280932015,5203797.58580679
"2019-06-27 04:00:00",2019-06-27T03:53:42Z,6870,7.423537,46.9809,589,586,NAN,380106.813207971,5204247.66649341
"2019-06-27 04:00:00",2019-06-27T03:52:52Z,6872,7.434896,46.924704,635,631,22.6,380845.983652657,5197985.69664515
"2019-06-27 04:00:00",2019-06-27T03:52:14Z,6873,7.5016915,46.978699,623,619,24,386045.848805102,5203886.45255405
"2019-06-27 04:00:00",2019-06-27T03:51:49Z,6874,7.458465,46.955643,564,563,22.7,382707.903055705,5201388.17499876
"2019-06-27 04:00:00",2019-06-27T03:57:12Z,6875,7.549009,46.869799,-999,525,20.5,389420.636365533,5191717.47637859
"2019-06-27 04:00:00",2019-06-27T03:55:29Z,6877,7.42806,46.92859,598,600,21.8,380334.212337684,5198427.92700573
"2019-06-27 04:00:00",2019-06-27T04:00:47Z,6879,7.235958,46.90822,498,483,NAN,365659.592593663,5196475.46714675
"2019-06-27 04:00:00",2019-06-27T03:57:05Z,6880,7.490526,46.972933,-999,557,20,385184.32419445,5203262.01502702
"2019-06-27 04:00:00",2019-06-27T03:58:13Z,6882,7.570013,46.8726,-999,563,22.3,391026.990806099,5191999.35230279
"2019-06-27 04:00:00",2019-06-27T04:01:29Z,6883,7.484818,46.960169,554,552,NAN,384722.737625581,5201852.01911983
"2019-06-27 04:00:00",2019-06-27T03:52:29Z,6885,7.428068,46.946689,538,540,25,380375.145272448,5200439.11881895
"2019-06-27 04:00:00",2019-06-27T03:55:12Z,6886,7.46186,46.983763,542,543,21,383027.552522201,5204507.88127122
"2019-06-27 04:00:00",2019-06-27T03:59:21Z,6887,7.4327622000001,46.9379496,540,540,22.4,380712.956020174,5199460.82238121
"2019-06-27 04:00:00",2019-06-27T03:55:18Z,6888,7.498869,47.029996,-999,529,21.2,385940.444311769,5209590.881042
"2019-06-27 04:00:00",2019-06-27T03:55:50Z,6892,7.464355,46.965649,-999,556,NAN,383177.839764541,5202491.27384718
"2019-06-27 04:00:00",NAN,6897,7.447872,47.001315,-999,576,NAN,382002.458168933,5206479.29963089
"2019-06-27 04:00:00",2019-06-27T03:52:15Z,6899,7.2601553911626,46.934026975305,596,596,22.5,367565.929490156,5199302.01668479
"2019-06-27 04:00:00",2019-06-27T03:55:53Z,6900,7.435748,46.956348,562,565,22.9,380981.007240507,5201500.76165463
"2019-06-27 04:00:00",2019-06-27T03:56:18Z,6904,7.4810364,46.9728053,576,529,20,384462.249572548,5203261.7728598
"2019-06-27 04:00:00",2019-06-27T03:57:58Z,6906,7.4311358,46.9384338,-999,544,22.6,380590.244704678,5199517.10363722
"2019-06-27 04:00:00",2019-06-27T03:59:11Z,6909,7.357142,46.971845,557,554,21.9,375036.333369792,5203345.19194255
"2019-06-27 04:00:00",2019-06-27T03:58:21Z,6911,7.338125,46.888816,-999,550,NAN,373394.284418065,5194149.35315727
"2019-06-27 04:00:00",2019-06-27T03:54:40Z,6912,7.417102,46.972069,-999,485,NAN,379597.601778251,5203276.20625555
"2019-06-27 04:00:00",NAN,6913,7.502603,46.88372,524,524,NAN,385913.621521436,5193330.82106173
"2019-06-27 04:00:00",2019-06-27T03:55:20Z,6915,7.4986483,46.9722062,579,575,NAN,385800.576667782,5203169.38155398
"2019-06-27 04:00:00",2019-06-27T03:56:41Z,6918,7.38165,46.945688,582,558,20,376840.476315399,5200399.76498077
"2019-06-27 04:00:00",2019-06-27T03:59:52Z,6919,7.474028,46.94648,566,575,22.5,383872.217473141,5200346.78548253
"2019-06-27 04:00:00",NAN,6921,7.468039,46.950988,575,583,NAN,383426.246596748,5200856.61596497
"2019-06-27 04:00:00",2019-06-27T03:50:04Z,6922,7.624728,46.871075,-999,657,21.7,395193.558407424,5191755.38053763
"2019-06-27 04:00:00",NAN,6923,7.5478,46.872406,540,522,NAN,389333.860116441,5192008.87425602
"2019-06-27 04:00:00",2019-06-27T03:55:52Z,6925,7.3945322,46.9501164,560,573,23.9,377830.897762634,5200871.70131887
"2019-06-27 04:00:00",2019-06-27T03:56:05Z,6926,7.534615,46.929496,603,600,22.7,388447.59783898,5198371.50833685
"2019-06-27 04:00:00",2019-06-27T03:59:32Z,6927,7.572387,46.872666,587,586,22,391208.033884297,5192003.3930739
"2019-06-27 04:00:00",2019-06-27T03:56:45Z,6928,7.4969515,46.8978,520,520,21.4,385513.012553993,5194903.64731506
"2019-06-27 04:00:00",2019-06-27T03:58:34Z,6930,7.4458447,46.9555802,543,544,NAN,381747.528791112,5201400.1592963
"2019-06-27 04:00:00",2019-06-27T04:00:14Z,6931,7.4275652,46.9220007,637,637,22.3,380281.863288144,5197696.46497568
"2019-06-27 04:00:00",2019-06-27T03:51:15Z,6932,7.577214,46.903555,-999,632,22,391638.109540219,5195429.16067339
"2019-06-27 04:00:00",2019-06-27T03:59:34Z,6933,7.644921,47.016783,564,564,19.9,397012.264692278,5207920.15732238
"2019-06-27 04:00:00",2019-06-27T04:00:31Z,6934,7.5088548660278,46.931882912494,566,568,22.5,386491.681130044,5198673.71592903
"2019-06-27 04:00:00",NAN,6936,7.5827,46.899684,-999,658,NAN,392048.156300261,5194991.44336705
"2019-06-27 04:00:00",2019-06-27T03:59:26Z,6941,7.5242920000001,46.95858,562,560,21.2,387722.607476883,5201618.14166741
"2019-06-27 04:00:00",2019-06-27T03:56:41Z,6942,7.4970367,46.9412305,609,558,20.3,385611.988895043,5199729.61974095
"2019-06-27 04:00:00",2019-06-27T04:01:04Z,6943,7.428026,46.954736,558,561,22.1,380389.881876644,5201333.38662902
"2019-06-27 04:00:00",2019-06-27T03:51:31Z,6944,7.4808611999999,46.9549059,558,557,20.8,384410.367495318,5201272.9954078
"2019-06-27 04:00:00",2019-06-27T03:59:43Z,6945,7.450103,47.018766,559,554,21.2,382210.443457861,5208415.16182145
"2019-06-27 04:00:00",2019-06-27T03:58:48Z,6946,7.4982747447052,47.029367135253,533,530,21.4,385893.951566119,5209521.86485324
"2019-06-27 04:00:00",2019-06-27T04:00:52Z,6948,7.422607,46.973454,498,495,NAN,380019.428123244,5203421.66762889
"2019-06-27 04:00:00",2019-06-27T03:53:29Z,6953,7.320398,46.891915,547,540,NAN,372051.19482417,5194522.47380713
"2019-06-27 04:00:00",2019-06-27T03:52:03Z,6956,7.495994030891,46.897851525541,519,521,21.4,385440.193119939,5194910.77056668
"2019-06-27 04:00:00",2019-06-27T03:53:49Z,6957,7.489371,47.020132,525,522,20.8,385197.625333789,5208508.63390214
"2019-06-27 04:00:00",2019-06-27T03:57:25Z,6958,7.366657,46.968051,603,497,21.8,375751.288701781,5202908.46188799
"2019-06-27 04:00:00",2019-06-27T03:59:52Z,6960,7.4151792375733,47.006096914618,612,611,20.9,379527.849908781,5207060.45542453
"2019-06-27 04:00:00",NAN,6961,7.419095,46.935688,-999,553,NAN,379667.655503616,5199230.3929172
"2019-06-27 04:00:00",NAN,6963,7.3064036,47.0338095,584,530,NAN,371325.906829276,5210313.04585632
